Tiploc_x,Name_x,Stanox_x,Latitude_x,Longitude_x,InBPlan_x,InTPS_x,CRS_x,Easting,Northing,index,CRS_y,InBPlan_y,InTPS_y,Latitude_y,Longitude_y,Name_y,Stanox_y,Tiploc_y
HLDG,Heald Green,32529,53.3694472,-2.2366883,True,True,HDG,384348.6151,385868.6899,103901,HDG,1.0,1.0,53.3694472,-2.2366883,Heald Green,32529,HLDG
HLDGSJ,Heald Green South Jn,32549,53.3576332,-2.2410536,True,True,,384053.7151,384555.3364,103887,,1.0,1.0,53.3576332,-2.2410536,Heald Green South Jn,32549,HLDGSJ
HLDGWJ,Heald Green West Jn,32535,53.3627247,-2.2465914,True,True,,383687.0978,385123.0334,103871,,1.0,1.0,53.3627247,-2.2465914,Heald Green West Jn,32535,HLDGWJ
HLDNBRO,Hildenborough,89356,51.2147195,0.2273842,True,True,HLB,555664.8459,148525.7019,110322,HLB,1.0,1.0,51.2147195,0.2273842,Hildenborough,89356,HLDNBRO
HLFT,Hillfoot,6303,55.9203153,-4.319851,True,True,HLF,255127.2635,672124.0693,100658,HLF,1.0,1.0,55.9203153,-4.319851,Hillfoot,6303,HLFT
HLFX,Halifax,18464,53.7208436,-1.853616,True,True,HFX,409757.3006,424947.1454,104757,HFX,1.0,1.0,53.7208436,-1.853616,Halifax,18464,HLFX
HLFXRS,Halifax Reversing Sidings,18465,53.7185338,-1.8547799,True,True,,409681.0199,424690.0034,104750,,1.0,1.0,53.7185338,-1.8547799,Halifax Reversing Sidings,18465,HLFXRS
HLGN,Hall Green,66442,52.4370018,-1.8455602,True,True,HLG,410596.1389,282125.4811,104795,HLG,1.0,1.0,52.4370018,-1.8455602,Hall Green,66442,HLGN
HLHDGF,Hillhead Ground Frame,34205,53.2231805,-1.8824857,True,True,,407943.2586,369576.6824,104676,,1.0,1.0,53.2231805,-1.8824857,Hillhead Ground Frame,34205,HLHDGF
HLHDSDG,Hillhead Sidings,34204,53.2217401,-1.8785285,True,True,,408207.7354,369416.8795,104682,,1.0,1.0,53.2217401,-1.8785285,Hillhead Sidings,34204,HLHDSDG
HLLNJN,Hall Lane Jn,27099,53.2727634,-1.3550609,True,True,,443107.1994,375280.2081,105953,,1.0,1.0,53.2727634,-1.3550609,Hall Lane Jn,27099,HLLNJN
HLMW,Holmwood,87937,51.1809097,-0.3211961,True,True,HLM,517438.6654,143747.768,108324,HLM,1.0,1.0,51.1809097,-0.3211961,Holmwood,87937,HLMW
HLNDBUS,Hillingdon Met Line (Bus),<NA>,51.5533973,-0.448452,True,True,,507668.1403,184974.9239,108014,,1.0,1.0,51.5533973,-0.448452,Hillingdon Met Line (Bus),,HLNDBUS
HLNDLT,Hillingdon L.T.,<NA>,51.5536104,-0.4504582,True,True,ZHD,507528.5527,184995.6743,108005,ZHD,1.0,1.0,51.5536104,-0.4504582,Hillingdon L.T.,,HLNDLT
HLNGTNE,Hillington East,7152,55.8542708,-4.3553525,True,True,HLE,252658.9069,664850.7184,100616,HLE,1.0,1.0,55.8542708,-4.3553525,Hillington East,7152,HLNGTNE
HLNGTNW,Hillington West,7150,55.8558672,-4.3712106,True,True,HLW,251672.5239,665062.2408,100598,HLW,1.0,1.0,55.8558672,-4.3712106,Hillington West,7150,HLNGTNW
HLNMCSC,Hallen Marsh C.s.c Grid,81222,51.5159582,-2.6923408,True,False,,352054.9992,179897.9991,103051,,1.0,0.0,51.5159582,-2.6923408,Hallen Marsh C.s.c Grid,81222,HLNMCSC
HLNMJN,Hallen Marsh Jn,81221,51.5244364,-2.6892816,True,True,,352276.1589,180838.8993,103064,,1.0,1.0,51.5244364,-2.6892816,Hallen Marsh Jn,81221,HLNMJN
HLNMLPG,Hallen Msh Lpg Sdg(bp),81224,51.5159493,-2.6923263,True,False,,352055.996,179896.9998,103052,,1.0,0.0,51.5159493,-2.6923263,Hallen Msh Lpg Sdg(bp),81224,HLNMLPG
HLNMOOR,Hallen Moor,81220,51.5214241,-2.6701359,True,True,,353601.3527,180491.544,103108,,1.0,1.0,51.5214241,-2.6701359,Hallen Moor,81220,HLNMOOR
HLNS643,Helensburgh Sig. Yc643,6115,56.0033343,-4.7254756,True,True,,230150.1,682285.0065,100339,,1.0,1.0,56.0033343,-4.7254756,Helensburgh Sig. Yc643,6115,HLNS643
HLNSBPR,Helensburgh Pier (Ferry),<NA>,56.00275,-4.7342786,True,True,,229598.7663,682241.6965,100322,,1.0,1.0,56.00275,-4.7342786,Helensburgh Pier (Ferry),,HLNSBPR
HLNSBRC,Helensburgh Central,6109,56.0040104,-4.7322717,True,True,HLC,229729.4224,682376.9678,100329,HLC,1.0,1.0,56.0040104,-4.7322717,Helensburgh Central,6109,HLNSBRC
HLNSBRU,Helensburgh Upper,6108,56.0124114,-4.7305807,True,True,HLU,229871.7964,683307.4376,100331,HLU,1.0,1.0,56.0124114,-4.7305807,Helensburgh Upper,6108,HLNSBRU
HLSMTHJ,Holesmouth Jn,81225,51.5219892,-2.6921942,True,True,,352071.5177,180568.6413,103054,,1.0,1.0,51.5219892,-2.6921942,Holesmouth Jn,81225,HLSMTHJ
HLSTCOI,Helston Coinagehall St,<NA>,50.1008733,-5.2828376,True,True,,165333.1595,27471.4592,100046,,1.0,1.0,50.1008733,-5.2828376,Helston Coinagehall St,,HLSTCOI
HLSTCUL,Helston Culdrose (RNAS),<NA>,50.0790521,-5.257231,True,True,XAM,167058.0995,24965.6058,100051,XAM,1.0,1.0,50.0790521,-5.257231,Helston Culdrose (RNAS),,HLSTCUL
HLSTMUL,Mullion Holiday Park,<NA>,50.0201629,-5.212645,True,True,,169965.7111,18281.3322,100057,,1.0,1.0,50.0201629,-5.212645,Mullion Holiday Park,,HLSTMUL
HLSTWOO,Helston (Woolworths),<NA>,50.1011431,-5.274636,True,True,XAV,165920.8773,27475.6756,100048,XAV,1.0,1.0,50.1011431,-5.274636,Helston (Woolworths),,HLSTWOO
HLTNLMR,Holton-le-Moor S.B.,44041,53.4617203,-0.3557584,True,True,,509261.201,397366.4198,108069,,1.0,1.0,53.4617203,-0.3557584,Holton-le-Moor S.B.,44041,HLTNLMR
HLTW57,Haltwhistle Sig. 57,13309,54.9675847,-2.4696944,True,True,,370027.3892,563763.3664,103525,,1.0,1.0,54.9675847,-2.4696944,Haltwhistle Sig. 57,13309,HLTW57
HLTWHST,Haltwhistle,13305,54.9680048,-2.4625952,True,True,HWH,370482.1983,563807.0857,103536,HWH,1.0,1.0,54.9680048,-2.4625952,Haltwhistle,13305,HLTWHST
HLTWLBY,Long Byre S.B.,13304,54.9900716,-2.5395094,True,False,,365577.059,566297.9637,103420,,1.0,0.0,54.9900716,-2.5395094,Long Byre S.B.,13304,HLTWLBY
HLTWWLG,Haltwhistle West Lodge Lc,13306,54.990152,-2.5394755,True,False,,365579.2972,566306.8939,103421,,1.0,0.0,54.990152,-2.5394755,Haltwhistle West Lodge Lc,13306,HLTWWLG
HLVNGTN,Hullavington,81001,51.5444411,-2.1487506,True,True,,389781.203,182848.9237,104154,,1.0,1.0,51.5444411,-2.1487506,Hullavington,81001,HLVNGTN
HLWLJN,Holywell Jn,40123,53.2929974,-3.2082615,True,True,,319559.7945,378018.5276,102055,,1.0,1.0,53.2929974,-3.2082615,Holywell Jn,40123,HLWLJN
HLWY326,Holloway South Sig. K326,54244,51.5585732,-0.1078925,True,True,,531263.0626,186106.2648,109371,,1.0,1.0,51.5585732,-0.1078925,Holloway South Sig. K326,54244,HLWY326
HLWYRLT,Holloway Road L.T.,<NA>,51.5527994,-0.112771,True,True,ZHR,530941.4659,185455.4576,109336,ZHR,1.0,1.0,51.5527994,-0.112771,Holloway Road L.T.,,HLWYRLT
